word,freq,phon_read,phonemes_right,phonemes_wrong,phonemes_proportion,phonemes_sum,phonemes_average,phoneme_dists,stress,wordwise_dist
fringed,56,F-R-IH1-N-XX-_,4,2,0.6666666666666666,4.382115734752637,0.626016533536091,0.02064784742568869-0.13901676538476368-0.49794699574514206-0.263551881420086-1.55918147370767-1.7242774444073277-0.17749332666195855,1.0,2.4026748123055794
snarfed,2,S-N-AA1-R-F,5,1,0.8333333333333334,3.2547640689739685,0.5424606781623281,0.0010478382023834225-0.6376709843685582-0.3533883885584161-0.025350311503282326-0.7587444756752955-1.4785620706660334,1.0,2.072194573371839
squalls,46,S-K-W-AO1-L-S,5,1,0.8333333333333334,1.5913252546174703,0.2273321792310672,0.051337666996426924-0.13834358947588948-0.0995635162349741-0.4019889761037497-0.06623944674970002-0.7958852858852131-0.037966773171517,1.0,0.9124390740948535
strings,12856,S-T-R-IH1-NG-XX-XX,5,1,0.8333333333333334,4.984001917278721,0.7120002738969601,0.004472707665022881-0.05241057766590347-0.1489633763083968-1.0518846946920437-0.6039006689467281-1.9428252638762755-1.1795446281243502,1.0,2.581086965954642
starved,719,S-T-AA1-R-F-_,4,2,0.6666666666666666,2.983786516353658,0.42625521662195115,0.0012047480903292745-0.1958832292694497-0.24335687351685487-0.055820021438735136-0.8788662276903024-1.489306214934508-0.11934920141347828,1.0,1.7622125903260017
waltzed,2,W-AO1-L-XX,3,3,0.5,3.119122968394695,0.623824593678939,0.022419481244931237-0.32807562916096056-0.6646723418761329-0.5265787158345642-1.5773768002781061,1.0,2.513031692531817
squids,2,S-K-W-IH1-D,5,1,0.8333333333333334,2.740526943351223,0.4567544905585372,0.03424594256193193-0.17269189492623935-0.07881368662700643-0.7516785001078335-0.2780258125950943-1.4250711065331172,1.0,1.926227777554866
squeezed,2160,S-K-W-IY1-XX-XX,4,2,0.6666666666666666,3.2550090913555993,0.4650012987650856,0.033292267066869434-0.1436883709077515-0.05763906343406913-0.2249822650168249-1.2686067391213693-1.4257087221867772-0.10109166362193771,1.0,1.930782729284601
swifts,2,S-W-IH1-F-T,5,1,0.8333333333333334,3.464323285203972,0.577387214200662,0.07884527012742477-0.02611074068450109-0.8741083024473979-0.4504783761997635-0.48410575376791243-1.5506748419769718,1.0,2.147753543962415
striped,1024,S-T-R-AY1-P-_,5,1,0.8333333333333334,2.0940858450514694,0.29915512072163847,0.014158571659738313-0.06481182961561224-0.16974128411210535-0.5028144145678664-0.08031297061929203-1.1368128003145999-0.1254339741622553,1.0,1.2651334615453718
planked,2,P-L-AA1-NG-K,3,3,0.5,5.481786585156819,0.9136310975261365,0.07127358445725065-0.20182929768335353-2.348802738033453-0.9502447549784323-0.3676415559378775-1.5419946540664518,1.0,3.1588862297689904
slumps,2,S-L-AH1-M-P-_,5,1,0.8333333333333334,2.0928257231207086,0.29897510330295834,0.04874171652064707-0.08632528699056738-0.10909101186468288-0.3378240551311774-0.29084880262575963-1.1187492434747852-0.10124560651308927,1.0,1.2174963325615242
storms,2262,S-T-AO1-R-M,5,1,0.8333333333333334,2.373033380190045,0.39550556336500753,0.001442428023486582-0.08958833195378806-0.18784869360198395-0.026786613198137577-0.51761622513439-1.5497510882782588,1.0,1.9270930948704803
scolds,2,S-K-XX-XX-Z,2,4,0.3333333333333333,5.897263153420203,0.9828771922367006,0.030935160442516558-0.0482107209053952-1.4381798477676224-1.0312073758422502-1.3918386733321575-1.956891375130261,0.0,3.1466919027639815
sprint,3008,S-P-R-XX-N-XX,4,2,0.6666666666666666,3.126471000873626,0.446638714410518,0.07191487534250164-0.07562737600969163-0.15059272270129825-1.108014880208783-0.5931893461746462-0.9788184665358594-0.1483133339008461,0.0,1.610348542413043
tromped,2,T-R-XX-M-XX,3,3,0.5,4.444880224081452,0.7408133706802419,0.1153670137671984-0.09345669764855338-0.9723572070157661-0.817953842625594-0.8204718691708681-1.6252735938534721,0.0,2.4395202544517907
stroked,1668,S-T-R-AW1-K-_,4,2,0.6666666666666666,3.2537747197451314,0.4648249599635902,0.017134328515552088-0.03310741677433658-0.2148457448278589-1.3579548426491923-0.0783885862611668-1.3252208183117304-0.227122982405294,1.0,1.9249752133167042
trunks,992,T-R-AH1-NG-K-XX,5,1,0.8333333333333334,2.229103119445178,0.3184433027778826,0.05996277751281752-0.05458196625555619-0.07741339151312951-0.763579779305398-0.2545391741269464-0.84821724246264-0.17080878826869103,1.0,1.1870383153053616
glanced,2021,G-L-AE1-N-XX,4,2,0.6666666666666666,3.195840745533374,0.5326401242555624,0.08865779642097478-0.2368773352585272-0.15238443385937903-0.15444804190205366-1.0272419114951754-1.5362312265972637,1.0,2.1275052565058967
strummed,2,S-T-R-AH1-M-XX,5,1,0.8333333333333334,2.772200193444497,0.3960285990634996,0.004785213985316819-0.09277450549278297-0.12608187192451614-0.42287443804562447-0.4351923958631338-1.3263800143713707-0.3641117537617525,1.0,1.5114903800855166
screened,1480,S-K-R-IY1-D-T,4,2,0.6666666666666666,3.322538115771747,0.4746483022531067,0.010507471743109531-0.15978673039919006-0.05077724732013255-0.4746134168604663-1.2782384024808116-1.1007315534960067-0.2478832934720302,1.0,1.7777592424466375
sparks,3270,S-P-AA1-R-K-XX,5,1,0.8333333333333334,2.6007909601731116,0.3715415657390159,0.18553838345268855-0.06237008643949889-0.6115770871236231-0.433574676445615-0.14753173743081502-0.8654746461469345-0.2947243431339368,1.0,1.2074777298461823
prints,7466,P-R-IH1-N-T-XX,5,1,0.8333333333333334,1.5970540779875326,0.22815058256964751,0.03930581863532566-0.06773188769600903-0.19043078616282616-0.23515696453429993-0.28293888578423654-0.7032618640381783-0.078227871136657,1.0,0.8236786391541835
trusts,1111,T-R-AH1-S-XX-XX,4,2,0.6666666666666666,3.3859431891164973,0.48370616987378534,0.11589499728142728-0.08316500563728774-0.630823906814561-0.1014871799166122-0.8880145928050244-1.2151154065163072-0.3514421001452775,1.0,1.678443754075844
squeals,205,S-K-W-IY1-T,4,2,0.6666666666666666,4.135826177299005,0.6893043628831674,0.027608350613313754-0.11992522300386012-0.03848817037711245-1.0793559234976369-1.4327621250532947-1.4376863847537866,1.0,2.5102558190109177
squirmed,523,S-K-W-AH1-XX-T,3,3,0.5,2.7113157014852103,0.3873308144978872,0.04785145791929938-0.0835462276391933-0.09150073430360006-1.0422660535786339-0.6331652931634039-0.7464160185299427-0.0665699163511373,1.0,1.4375073425711637
clanks,2,K-L-AE1-NG-XX-XX,3,3,0.5,5.323320934215939,0.7604744191737056,0.00901338488336179-0.24097985017276918-2.3597493059739016-0.5883519292539691-0.5913460884450841-1.3006907731327104-0.23318960235414304,1.0,2.840526603162779
sports,26039,S-P-AO1-R-T-XX,5,1,0.8333333333333334,2.8198735520990676,0.4028390788712954,0.03594621048202313-0.04088233019353056-0.7213431165315285-0.7290389314489931-0.2833369507116406-0.8576738047577861-0.15165220797356593,1.0,1.376110360943229
grants,5085,G-R-AE1-N-T-XX,5,1,0.8333333333333334,1.922585843943808,0.27465512056340113,0.03890775890131347-0.018292371874638887-0.09526045230877962-0.12692573865002324-0.5589903358244651-0.9899434709092777-0.09426571547530992,1.0,1.1525525661472358
stumped,1237,S-T-AH1-M-P-_,5,1,0.8333333333333334,2.430789486760183,0.34725564096574046,0.08193002657997497-0.03736319179636112-0.21073837549628918-0.5289179561965599-0.24721606965346682-1.184575390229802-0.14004847680772944,1.0,1.3476726682469036
streaks,591,S-T-R-EH1-K-XX,4,2,0.6666666666666666,3.167321727241137,0.45247453246301955,0.0019673580788534756-0.05140570497214168-0.07730139587447923-1.5992405605137743-0.1362569917485128-0.9456896988355343-0.35546001721784104,1.0,1.8987993815362783
plunged,1075,P-L-AH1-N-CH,4,2,0.6666666666666666,3.1586694587755857,0.526444909795931,0.029534299939559347-0.23906509863227152-0.1171909711443621-0.14941371263902486-0.850096750259067-1.773368626161301,1.0,2.227461188562791
gramps,2,G-R-AE1-M-P-_,5,1,0.8333333333333334,2.111666882390396,0.30166669748434227,0.050283839682502066-0.0033014682430313144-0.10734076060724801-0.08048010417388991-0.44792529222412825-1.3092258301317432-0.11310958732785312,1.0,1.3957225980563108
streams,3830,S-T-R-XX-P-S,3,3,0.5,4.28116649833046,0.6115952140472086,0.0016218631570002922-0.034087330056444785-0.06121718024321786-1.24464752255206-1.7241224778346893-1.021279813799655-0.19419031068739293,0.0,2.3679907576839785
branched,282,B-R-AE1-N-CH-_,5,1,0.8333333333333334,2.332539946511746,0.3332199923588209,0.15737369069657287-0.018494011918814664-0.1682062984193147-0.32164741758475746-0.0772431466930516-1.3588093735511786-0.23076600764805663,1.0,1.436120222932119
streets,9997,S-T-R-EH1-T-XX,4,2,0.6666666666666666,2.8604566495851276,0.4086366642264468,0.002297974980069264-0.05245572596946081-0.059543243727544624-1.390261179102734-0.29272683371504526-0.7505163071988837-0.3126553848913898,1.0,1.6388549490786493
blends,661,B-L-EH1-N-D-XX,5,1,0.8333333333333334,2.618308893343801,0.374044127620543,0.017819821500215473-0.08454735871539128-0.23211381358077043-0.04227646994608122-0.7157295182599464-1.3735116207610663-0.15231029058032985,1.0,1.5764299110842606
pranced,2,P-R-AE1-N-_-_,4,2,0.6666666666666666,3.6619401036879324,0.5231343005268475,0.025361830988100933-0.0351450919587992-0.23970140620561936-0.32115012792978165-1.4843120175434368-1.4155556736897197-0.14071395537247525,1.0,2.0950544185633264
drinks,4942,D-R-IH1-NG-K-XX,5,1,0.8333333333333334,2.022165792454047,0.2888808274934353,0.17211856699709382-0.026191114723130057-0.22451520737947733-0.3643811081453678-0.06333995731071582-0.9223319641538024-0.2492878737444596,1.0,1.0631764163117225
blinds,704,B-L-AY1-N-D-XX,5,1,0.8333333333333334,2.279683258858363,0.3256690369797662,0.13033944202375666-0.09580803399696292-0.2950651426081344-0.024902471305377427-0.27695923418762325-1.2997039641369201-0.15690497059958883,1.0,1.3800025733957089
scrunch,29,S-K-R-AH1-XX-XX-XX,4,2,0.6666666666666666,4.204258071961459,0.6006082959944942,0.052645926357773154-0.06763191957873196-0.2900082261708183-0.1395869201143145-1.4508722446713238-1.4618671758391792-0.7416456592293185,1.0,2.2142852444138788
strokes,3052,S-T-R-XX-K-XX,4,2,0.6666666666666666,2.3153771056990617,0.3307681579570088,0.010722468369955065-0.03925352063239894-0.19276181764068323-1.0142577679308296-0.04865273719495502-0.7332634669657244-0.2764653269645155,0.0,1.2976930400502666
breasts,10190,B-R-EH1-S-XX-_,4,2,0.6666666666666666,2.522505520568512,0.36035793150978745,0.10826718683673986-0.013998112505657755-0.19630487323108456-0.018925494800045246-0.7241242368757803-1.0886321991657741-0.3722534171534303,1.0,1.3779913245665985
clumps,332,K-L-AH1-M-P-XX,5,1,0.8333333333333334,2.114608378411972,0.3020869112017103,0.026711908008316836-0.3310146652707888-0.053074457019986414-0.3146659168290618-0.3004829499032352-0.9085283052732003-0.1801301761073826,1.0,1.0771612399567845
plumps,2,P-L-AH1-M-P-_,5,1,0.8333333333333334,2.6046659745999166,0.3720951392285595,0.06735181870491491-0.44331519126374763-0.05021349700532316-0.2990478181556547-0.3468704240899157-1.2996900842602308-0.09817714112012992,1.0,1.4533298924829283
cranked,2,K-R-AE1-NG-K,5,1,0.8333333333333334,1.909285001857051,0.31821416697617516,0.02393126200236754-0.022929175721045025-0.0756352628361539-0.252967471105427-0.15316435634155504-1.3806574738505026,1.0,1.7321911173351558
slinks,2,S-L-IH1-NG-K-_,5,1,0.8333333333333334,2.7475866066431953,0.39251237237759934,0.0038784248418033706-0.09811612186252862-0.2373840419119962-0.6385846055786126-0.2842365697465656-1.2389857989869413-0.24640104371474778,1.0,1.4664150194952945
brands,5198,B-R-AE1-N-XX-XX,4,2,0.6666666666666666,2.653147296127486,0.4421912160212476,0.030594270345525868-0.007263951443924899-0.19844403265448346-0.012751253967369666-0.9619877889319981-1.442105998784184,1.0,2.0113730685096867
scrubs,2,S-K-R-AH1-P-XX,4,2,0.6666666666666666,2.8026904219097237,0.4003843459871034,0.1310551930239424-0.15634952499847032-0.12796045838780715-0.18888774984840187-0.9915240430145086-1.1476461684557568-0.059267284180836995,1.0,1.5483531139118714
sprouts,2,S-P-R-AW1-T-XX,5,1,0.8333333333333334,2.292604481879475,0.32751492598278215,0.12751503980848344-0.11008446296113047-0.17778672569990256-0.7676152826135418-0.058129277877745945-0.8460921485814175-0.20538154433725325,1.0,1.1877089424146903
franks,864,F-R-AE1-NG-K-XX,5,1,0.8333333333333334,1.8876533054743485,0.2696647579249069,0.06919565508627977-0.03505242868297058-0.05827295916796445-0.2742672208480571-0.20101253317731854-0.9540615597614318-0.29579094875032635,1.0,1.0596068805517918
clomps,2,K-L-AA1-M-_,4,2,0.6666666666666666,4.459916864116803,0.7433194773528005,0.01758564996146251-0.4573689953586829-0.895746158710487-0.2216395928139819-1.2641948317491665-1.6033816355230215,1.0,2.4959972325107054
sparked,776,S-P-AA1-R-K-_,5,1,0.8333333333333334,2.9104920766933184,0.4157845823847598,0.3088436154538124-0.021717464520751302-0.9008532457194187-0.3822734912794888-0.07530306901978658-1.1055950501510814-0.11590614054897896,1.0,1.514916109911484
strolled,291,S-T-R-OW1-T,4,2,0.6666666666666666,4.222311314710712,0.7037185524517854,0.005123818191679656-0.21129908310315274-0.06110863812549627-0.3771572164596369-1.6631616510495366-1.9044609077812102,1.0,2.7538579147085422
blasts,1451,B-L-AE1-S-_,4,2,0.6666666666666666,3.389588085707188,0.5649313476178647,0.19425322514908652-0.005380825432240986-0.368399944882992-0.06360721743188018-1.1295405708729305-1.628406301938058,1.0,2.2594460940022225
strides,533,S-T-R-AY1-T-XX,4,2,0.6666666666666666,2.9581803903010173,0.42259719861443107,0.0045605156880729105-0.05350861217888833-0.09207045824099556-0.36188705140007377-1.0831350855052864-1.167195753569358-0.19582291371834243,1.0,1.648088993735601
crusts,2,K-R-AH1-S-XX,4,2,0.6666666666666666,3.1486097605179713,0.5247682934196619,0.2302687670837892-0.11438110207770613-0.4541923170764647-0.06157901805064625-0.8120018271167921-1.4761867291125728,1.0,2.028463360381758
crunched,189,K-R-AH1-N-CH-_,5,1,0.8333333333333334,3.1196194703189657,0.4456599243312808,0.03269514361110334-0.3633393899481245-0.12016575261797507-0.55772289340586-0.43805507332254834-1.2822208329270033-0.3254203844863509,1.0,1.5493418141035762
starves,2,S-T-AA1-R-F-_,4,2,0.6666666666666666,3.0117447622647964,0.43024925175211376,0.0008765048288483152-0.17520177911521223-0.24589743982190532-0.07870172948873153-0.7945956980747153-1.4328730911714072-0.28359851976397615,1.0,1.6918308674378777
squared,1082,S-K-W-AO1-R-T,4,2,0.6666666666666666,3.408992900168145,0.4869989857383064,0.03050460343954979-0.044312880774999654-0.08266629953906529-1.5329312235358599-0.6573407198156372-1.0468281348067172-0.014409038256315933,1.0,1.9717402469743162
plumped,26,P-L-AH1-M-P-_,5,1,0.8333333333333334,2.8144391737757357,0.4020627391108194,0.11909106904347201-0.5144032177129745-0.06849989718751583-0.5601852118138676-0.1953868506324424-1.2478560893197503-0.10901683806571338,1.0,1.484755391505051
scrapped,910,S-K-R-AA1-P-T,5,1,0.8333333333333334,2.58071169996285,0.36867309999469283,0.06864662152954973-0.2660932782630832-0.16721064414583678-1.543863879174934-0.021637295006652207-0.43692833817496557-0.07633164366782873,1.0,1.638351040949872
plants,17051,P-L-AA1-N-XX-XX,3,3,0.5,2.986268595640726,0.4266097993772466,0.04144569272131425-0.07579923324223131-1.2828139448774503-0.04004912618932005-0.6642662067447078-0.8057343428862042-0.07616004897949855,1.0,1.658594765660274
splint,79,S-P-L-IH1-N-XX,5,1,0.8333333333333334,2.747271334130189,0.39246733344716983,0.09032179736419284-0.12161015115525474-0.3790971380805264-0.7401534500237449-0.31288475998156956-1.0089948136319435-0.09420922389295688,1.0,1.3562196025929572
frisked,2,F-R-IH1-_-XX,3,3,0.5,4.44377669248086,0.74062944874681,0.08095944795065309-0.12767514626493054-0.5636018542339937-1.091363529430326-1.0677529416001952-1.5124237730007615,1.0,2.4411265415964385
scarves,2,S-K-AA1-R-F-_,4,2,0.6666666666666666,3.7338746556992835,0.5334106650998977,0.07020942388042059-0.23848358534294944-0.5373744936926624-0.25758107496288507-0.7890943490191353-1.6376043330815442-0.20352739571968656,1.0,1.9397846232301021
splashed,473,S-P-L-AA1-XX-_,3,3,0.5,4.0363369986958455,0.5766195712422636,0.20921313834491748-0.24534078143708193-0.23414946635101694-1.423428034887649-0.6892898744623206-1.0642559224485888-0.17065978076427094,1.0,1.954947963415537
stomps,2,S-T-AA1-M-_-_,4,2,0.6666666666666666,3.7537047230286764,0.5362435318612395,0.014070874454055773-0.10185518525392677-0.5841601919426953-0.6855779473826195-0.8108203118045374-1.4318046816234098-0.12541553056743215,1.0,1.882831909576619
spreads,1583,S-P-R-EH1-T-S,4,2,0.6666666666666666,2.778575173891781,0.3969393105559687,0.034274996378557444-0.052647050756075155-0.018078152410003528-0.3649497523659628-1.0002728798823468-1.142678622550696-0.16567371954813906,1.0,1.5719954448687168
blotched,2,B-L-AA1-_-_-_,3,3,0.5,5.789297135018662,0.827042447859809,0.2015531116201421-0.3317071490187944-0.8270986587463509-1.2287333889045073-1.4080914376577687-1.4946426862359743-0.2974707028351248,1.0,2.5787008933165825
squawks,2,S-K-W-EH1-K-_,4,2,0.6666666666666666,3.004676633421733,0.4292395190602476,0.0653175365414027-0.09219203492199735-0.08837206971669245-1.3611277543816547-0.10389379204981834-1.140347628794184-0.1534258170159838,1.0,1.7910807503256196
clumped,2,K-L-AH1-M-P-_,5,1,0.8333333333333334,2.6466940214332495,0.37809914591903565,0.061987336657228914-0.36532235158587173-0.08128464454629018-0.3725805659538183-0.09298245114267535-1.5033000849576943-0.16923658658967064,1.0,1.6062142528113759
friends,77339,F-R-EH1-N-T-XX,4,2,0.6666666666666666,2.2723118816925223,0.32461598309893175,0.007436790083628241-0.05517676563346-0.1315412882253907-0.01763314570016815-0.6042085775455267-1.251407233817196-0.2049080806871526,1.0,1.4120160095439016
drenched,400,D-R-EH1-N-XX-XX,4,2,0.6666666666666666,4.60427477361421,0.6577535390877444,0.4674760012541039-0.04623031609644168-0.1260795506093063-0.7884612778776333-1.2181901860877513-1.2522683229503588-0.7055691187386147,1.0,2.0995783760393842
splints,2,S-P-L-IH1-N-T-XX,6,1,0.8571428571428571,2.7262640939671976,0.3407830117458997,0.08438669788584705-0.12916809857617578-0.3555326441110669-0.7766536496813963-0.1408495348417518-0.3797092509030762-0.7184405084534619-0.14152370951442172,1.0,1.2056547168613434
strength,25723,S-T-R-EH1-XX-K-TH,6,1,0.8571428571428571,2.37668668703285,0.29708583587910625,0.001604526623802646-0.054609450106105864-0.14261890492560894-0.26322191025754577-1.0780663794164995-0.061577819321477954-0.31316462346520096-0.46182307291660835,1.0,1.2529893339359348
sprints,2,S-P-R-XX-N-T-XX,5,2,0.7142857142857143,3.562276488504193,0.4452845610630241,0.03575915783419826-0.06975277425653308-0.14414475798463317-1.1417504780672267-0.6917758551601846-0.6159617291687461-0.7386569424543623-0.12447479357830868,0.0,1.6581877971937404
